"","SITE","OBS_YEAR","PeakDHW","PeakDate"
"4259","KAU-02105",2015,4.92000007629395,"2015-09-18"
"4260","KAU-02105",2016,0,"2016-01-01"
"4261","KAU-02105",2017,0.319999992847443,"2017-09-15"
"4262","KAU-02105",2018,0,"2018-01-01"
"4263","KAU-02105",2019,2.42000007629395,"2019-08-23"
"4264","KAU-02115",2013,0,"2013-01-01"
"4265","KAU-02115",2014,3.48000001907349,"2014-10-18"
"4266","KAU-02115",2015,4.92000007629395,"2015-09-18"
"4267","KAU-02115",2016,0,"2016-01-01"
"4268","KAU-02115",2017,0.319999992847443,"2017-09-15"
"4269","KAU-02115",2018,0,"2018-01-01"
"4270","KAU-02115",2019,2.42000007629395,"2019-08-23"
"4271","KAU-02128",2013,0,"2013-01-01"
"4272","KAU-02128",2014,3.60999989509583,"2014-10-19"
"4273","KAU-02128",2015,5.82000017166138,"2015-09-25"
"4274","KAU-02128",2016,0,"2016-01-01"
"4275","KAU-02128",2017,0.469999998807907,"2017-09-16"
"4276","KAU-02128",2018,0,"2018-01-01"
"4277","KAU-02128",2019,2.52999997138977,"2019-08-24"
"4278","KAU-02145",2013,0,"2013-01-01"
"4279","KAU-02145",2014,2.8199999332428,"2014-10-18"
"4280","KAU-02145",2015,6.40000009536743,"2015-09-24"
"4281","KAU-02145",2016,0,"2016-01-01"
"4282","KAU-02145",2017,0.629999995231628,"2017-09-16"
"4283","KAU-02145",2018,0,"2018-01-01"
"4284","KAU-02145",2019,2.33999991416931,"2019-08-25"
"4285","KAU-02146",2013,0,"2013-01-01"
"4286","KAU-02146",2014,2.78999996185303,"2014-10-18"
"4287","KAU-02146",2015,5.84999990463257,"2015-09-24"
"4288","KAU-02146",2016,0,"2016-01-01"
"4289","KAU-02146",2017,0.449999988079071,"2017-09-15"
"4290","KAU-02146",2018,0,"2018-01-01"
"4291","KAU-02146",2019,2.49000000953674,"2019-08-24"
"4292","KAU-02164",2013,0,"2013-01-01"
"4293","KAU-02164",2014,3.26999998092651,"2014-10-19"
"4294","KAU-02164",2015,6,"2015-09-24"
"4295","KAU-02164",2016,0,"2016-01-01"
"4296","KAU-02164",2017,0.46000000834465,"2017-09-15"
"4297","KAU-02164",2018,0,"2018-01-01"
"4298","KAU-02164",2019,2.51999998092651,"2019-08-24"
"4299","KAU-02160",2013,0,"2013-01-01"
"4300","KAU-02160",2014,3.5,"2014-10-19"
"4301","KAU-02160",2015,6.15999984741211,"2015-09-25"
"4302","KAU-02160",2016,0,"2016-01-01"
"4303","KAU-02160",2017,0.449999988079071,"2017-09-18"
"4304","KAU-02160",2018,0,"2018-01-01"
"4305","KAU-02160",2019,2.5,"2019-08-24"
"4306","KAU-02166",2013,0,"2013-01-01"
"4307","KAU-02166",2014,3.19000005722046,"2014-10-19"
"4308","KAU-02166",2015,5.90000009536743,"2015-09-24"
"4309","KAU-02166",2016,0,"2016-01-01"
"4310","KAU-02166",2017,0.310000002384186,"2017-09-15"
"4311","KAU-02166",2018,0,"2018-01-01"
"4312","KAU-02166",2019,2.48000001907349,"2019-08-24"
"4313","KAU-02100",2013,0,"2013-01-01"
"4314","KAU-02100",2014,3.51999998092651,"2014-10-12"
"4315","KAU-02100",2015,5.36999988555908,"2015-09-18"
"4316","KAU-02100",2016,0,"2016-01-01"
"4317","KAU-02100",2017,0.46000000834465,"2017-10-15"
"4318","KAU-02100",2018,0.159999996423721,"2018-01-01"
"4319","KAU-02100",2019,3.0699999332428,"2019-09-20"
"4320","KAU-02133",2013,0,"2013-01-01"
"4321","KAU-02133",2014,3.4300000667572,"2014-10-12"
"4322","KAU-02133",2015,5.21999979019165,"2015-09-18"
"4323","KAU-02133",2016,0,"2016-01-01"
"4324","KAU-02133",2017,0.28999999165535,"2017-10-15"
"4325","KAU-02133",2018,0.150000005960464,"2018-01-01"
"4326","KAU-02133",2019,2.90000009536743,"2019-08-23"
"4327","KAU-02118",2013,0,"2013-01-01"
"4328","KAU-02118",2014,3.4300000667572,"2014-10-12"
"4329","KAU-02118",2015,5.21999979019165,"2015-09-18"
"4330","KAU-02118",2016,0,"2016-01-01"
"4331","KAU-02118",2017,0.28999999165535,"2017-10-15"
"4332","KAU-02118",2018,0.150000005960464,"2018-01-01"
"4333","KAU-02118",2019,2.90000009536743,"2019-08-23"
"4334","KAU-02113",2013,0,"2013-01-01"
"4335","KAU-02113",2014,3.35999989509583,"2014-10-12"
"4336","KAU-02113",2015,5.07999992370605,"2015-09-18"
"4337","KAU-02113",2016,0,"2016-01-01"
"4338","KAU-02113",2017,0,"2017-01-01"
"4339","KAU-02113",2018,0,"2018-01-01"
"4340","KAU-02113",2019,3.01999998092651,"2019-08-23"
"4341","KIN-00450",2013,0,"2013-01-01"
"4342","KIN-00450",2014,0,"2014-01-01"
"4343","KIN-00450",2015,1.77999997138977,"2015-09-30"
"4344","KIN-00450",2016,0,"2016-01-01"
"4345","KIN-00450",2017,0,"2017-01-01"
"4346","KIN-00450",2018,0.879999995231628,"2018-11-01"
"4347","KIN-00450",2019,0.589999973773956,"2019-01-01"
"4348","KIN-00474",2013,0,"2013-01-01"
"4349","KIN-00474",2014,0,"2014-01-01"
"4350","KIN-00474",2015,1.48000001907349,"2015-09-30"
"4351","KIN-00474",2016,0,"2016-01-01"
"4352","KIN-00474",2017,0,"2017-01-01"
"4353","KIN-00474",2018,0.889999985694885,"2018-11-01"
"4354","KIN-00474",2019,0.600000023841858,"2019-01-01"
"4355","KIN-00480",2013,0,"2013-01-01"
"4356","KIN-00480",2014,0,"2014-01-01"
"4357","KIN-00480",2015,1.48000001907349,"2015-09-30"
"4358","KIN-00480",2016,0,"2016-01-01"
"4359","KIN-00480",2017,0,"2017-01-01"
"4360","KIN-00480",2018,0.889999985694885,"2018-11-01"
"4361","KIN-00480",2019,0.600000023841858,"2019-01-01"
"4362","KIN-00492",2013,0,"2013-01-01"
"4363","KIN-00492",2014,0,"2014-01-01"
"4364","KIN-00492",2015,1.48000001907349,"2015-09-30"
"4365","KIN-00492",2016,0,"2016-01-01"
"4366","KIN-00492",2017,0,"2017-01-01"
"4367","KIN-00492",2018,0.889999985694885,"2018-11-01"
"4368","KIN-00492",2019,0.600000023841858,"2019-01-01"
"4369","KIN-00400",2013,0,"2013-01-01"
"4370","KIN-00400",2014,0,"2014-01-01"
"4371","KIN-00400",2015,1.20000004768372,"2015-09-30"
"4372","KIN-00400",2016,0,"2016-01-01"
"4373","KIN-00400",2017,0,"2017-01-01"
"4374","KIN-00400",2018,0.910000026226044,"2018-11-01"
"4375","KIN-00400",2019,0.610000014305115,"2019-01-01"
"4376","KIN-00414",2013,0,"2013-01-01"
"4377","KIN-00414",2014,0,"2014-01-01"
"4378","KIN-00414",2015,1.48000001907349,"2015-09-30"
"4379","KIN-00414",2016,0,"2016-01-01"
"4380","KIN-00414",2017,0,"2017-01-01"
"4381","KIN-00414",2018,0.910000026226044,"2018-11-01"
"4382","KIN-00414",2019,0.46000000834465,"2019-01-01"
"4383","KIN-00427",2013,0,"2013-01-01"
"4384","KIN-00427",2014,0,"2014-01-01"
"4385","KIN-00427",2015,1.48000001907349,"2015-09-30"
"4386","KIN-00427",2016,0,"2016-01-01"
"4387","KIN-00427",2017,0,"2017-01-01"
"4388","KIN-00427",2018,0.910000026226044,"2018-11-01"
"4389","KIN-00427",2019,0.46000000834465,"2019-01-01"
"4390","KIN-00438",2013,0,"2013-01-01"
"4391","KIN-00438",2014,0,"2014-01-01"
"4392","KIN-00438",2015,1.20000004768372,"2015-09-30"
"4393","KIN-00438",2016,0,"2016-01-01"
"4394","KIN-00438",2017,0,"2017-01-01"
"4395","KIN-00438",2018,0.910000026226044,"2018-11-01"
"4396","KIN-00438",2019,0.610000014305115,"2019-01-01"
"4397","KIN-00448",2013,0,"2013-01-01"
"4398","KIN-00448",2014,0,"2014-01-01"
"4399","KIN-00448",2015,1.20000004768372,"2015-09-30"
"4400","KIN-00448",2016,0,"2016-01-01"
"4401","KIN-00448",2017,0,"2017-01-01"
"4402","KIN-00448",2018,0.910000026226044,"2018-11-01"
"4403","KIN-00448",2019,0.610000014305115,"2019-01-01"
"4404","KIN-00463",2013,0,"2013-01-01"
"4405","KIN-00463",2014,0,"2014-01-01"
"4406","KIN-00463",2015,1.49000000953674,"2015-09-30"
"4407","KIN-00463",2016,0,"2016-01-01"
"4408","KIN-00463",2017,0,"2017-01-01"
"4409","KIN-00463",2018,0.930000007152557,"2018-11-01"
"4410","KIN-00463",2019,0.469999998807907,"2019-01-01"
"4411","KIN-00574",2013,0,"2013-01-01"
"4412","KIN-00574",2014,0,"2014-01-01"
"4413","KIN-00574",2015,2.10999989509583,"2015-09-30"
"4414","KIN-00574",2016,0,"2016-01-01"
"4415","KIN-00574",2017,0,"2017-01-01"
"4416","KIN-00574",2018,0.870000004768372,"2018-11-01"
"4417","KIN-00574",2019,0.589999973773956,"2019-01-01"
"4418","KIN-00610",2013,0,"2013-01-01"
"4419","KIN-00610",2014,0,"2014-01-01"
"4420","KIN-00610",2015,1.77999997138977,"2015-09-30"
"4421","KIN-00610",2016,0,"2016-01-01"
"4422","KIN-00610",2017,0,"2017-01-01"
"4423","KIN-00610",2018,0.879999995231628,"2018-11-01"
"4424","KIN-00610",2019,0.589999973773956,"2019-01-01"
"4425","KIN-00548",2013,0,"2013-01-01"
"4426","KIN-00548",2014,0,"2014-01-01"
"4427","KIN-00548",2015,2.10999989509583,"2015-09-30"
"4428","KIN-00548",2016,0,"2016-01-01"
"4429","KIN-00548",2017,0,"2017-01-01"
"4430","KIN-00548",2018,0.870000004768372,"2018-11-01"
"4431","KIN-00548",2019,0.589999973773956,"2019-01-01"
"4432","KIN-00477",2013,0,"2013-01-01"
"4433","KIN-00477",2014,0,"2014-01-01"
"4434","KIN-00477",2015,1.77999997138977,"2015-09-30"
"4435","KIN-00477",2016,0,"2016-01-01"
"4436","KIN-00477",2017,0,"2017-01-01"
"4437","KIN-00477",2018,0.879999995231628,"2018-11-01"
"4438","KIN-00477",2019,0.589999973773956,"2019-01-01"
"4439","KIN-00488",2013,0,"2013-01-01"
"4440","KIN-00488",2014,0,"2014-01-01"
"4441","KIN-00488",2015,1.48000001907349,"2015-09-30"
"4442","KIN-00488",2016,0,"2016-01-01"
"4443","KIN-00488",2017,0,"2017-01-01"
"4444","KIN-00488",2018,0.910000026226044,"2018-11-01"
"4445","KIN-00488",2019,0.46000000834465,"2019-01-01"
"4446","KIN-00556",2013,0,"2013-01-01"
"4447","KIN-00556",2014,0,"2014-01-01"
"4448","KIN-00556",2015,1.78999996185303,"2015-09-30"
"4449","KIN-00556",2016,0,"2016-01-01"
"4450","KIN-00556",2017,0,"2017-01-01"
"4451","KIN-00556",2018,1.01999998092651,"2018-11-01"
"4452","KIN-00556",2019,0.589999973773956,"2019-01-01"
"4453","KIN-00586",2013,0,"2013-01-01"
"4454","KIN-00586",2014,0,"2014-01-01"
"4455","KIN-00586",2015,1.78999996185303,"2015-09-30"
"4456","KIN-00586",2016,0,"2016-01-01"
"4457","KIN-00586",2017,0,"2017-01-01"
"4458","KIN-00586",2018,1.01999998092651,"2018-11-01"
"4459","KIN-00586",2019,0.589999973773956,"2019-01-01"
"4460","KIN-00588",2013,0,"2013-01-01"
"4461","KIN-00588",2014,0,"2014-01-01"
"4462","KIN-00588",2015,1.78999996185303,"2015-09-30"
"4463","KIN-00588",2016,0,"2016-01-01"
"4464","KIN-00588",2017,0,"2017-01-01"
"4465","KIN-00588",2018,0.899999976158142,"2018-11-01"
"4466","KIN-00588",2019,0.46000000834465,"2019-01-01"
"4467","KIN-00599",2013,0,"2013-01-01"
"4468","KIN-00599",2014,0,"2014-01-01"
"4469","KIN-00599",2015,1.78999996185303,"2015-09-30"
"4470","KIN-00599",2016,0,"2016-01-01"
"4471","KIN-00599",2017,0,"2017-01-01"
"4472","KIN-00599",2018,0.899999976158142,"2018-11-01"
"4473","KIN-00599",2019,0.46000000834465,"2019-01-01"
"4474","KIN-00440",2013,0,"2013-01-01"
"4475","KIN-00440",2014,0,"2014-01-01"
"4476","KIN-00440",2015,1.48000001907349,"2015-09-30"
"4477","KIN-00440",2016,0,"2016-01-01"
"4478","KIN-00440",2017,0,"2017-01-01"
"4479","KIN-00440",2018,0.910000026226044,"2018-11-01"
"4480","KIN-00440",2019,0.46000000834465,"2019-01-01"
"4481","KIN-00423",2013,0,"2013-01-01"
"4482","KIN-00423",2014,0,"2014-01-01"
"4483","KIN-00423",2015,1.20000004768372,"2015-09-30"
"4484","KIN-00423",2016,0,"2016-01-01"
"4485","KIN-00423",2017,0,"2017-01-01"
"4486","KIN-00423",2018,0.910000026226044,"2018-11-01"
"4487","KIN-00423",2019,0.610000014305115,"2019-01-01"
"4488","KIN-00623",2013,0,"2013-01-01"
"4489","KIN-00623",2014,0,"2014-01-01"
"4490","KIN-00623",2015,1.78999996185303,"2015-09-30"
"4491","KIN-00623",2016,0,"2016-01-01"
"4492","KIN-00623",2017,0,"2017-01-01"
"4493","KIN-00623",2018,0.899999976158142,"2018-11-01"
"4494","KIN-00623",2019,0.46000000834465,"2019-01-01"
"4495","KIN-00616",2013,0,"2013-01-01"
"4496","KIN-00616",2014,0,"2014-01-01"
"4497","KIN-00616",2015,1.78999996185303,"2015-09-30"
"4498","KIN-00616",2016,0,"2016-01-01"
"4499","KIN-00616",2017,0,"2017-01-01"
"4500","KIN-00616",2018,1.01999998092651,"2018-11-01"
"4501","KIN-00616",2019,0.589999973773956,"2019-01-01"
"4502","KIN-00652",2013,0,"2013-01-01"
"4503","KIN-00652",2014,0,"2014-01-01"
"4504","KIN-00652",2015,1.78999996185303,"2015-09-30"
"4505","KIN-00652",2016,0,"2016-01-01"
"4506","KIN-00652",2017,0,"2017-01-01"
"4507","KIN-00652",2018,0.899999976158142,"2018-11-01"
"4508","KIN-00652",2019,0.46000000834465,"2019-01-01"
"4509","KIN-00850",2013,0,"2013-01-01"
"4510","KIN-00850",2014,0,"2014-01-01"
"4511","KIN-00850",2015,1.48000001907349,"2015-09-30"
"4512","KIN-00850",2016,0,"2016-01-01"
"4513","KIN-00850",2017,0,"2017-01-01"
"4514","KIN-00850",2018,0.910000026226044,"2018-11-01"
"4515","KIN-00850",2019,0.46000000834465,"2019-01-01"
"4516","KIN-00843",2013,0,"2013-01-01"
"4517","KIN-00843",2014,0,"2014-01-01"
"4518","KIN-00843",2015,1.48000001907349,"2015-09-30"
"4519","KIN-00843",2016,0,"2016-01-01"
"4520","KIN-00843",2017,0,"2017-01-01"
"4521","KIN-00843",2018,0.910000026226044,"2018-11-01"
"4522","KIN-00843",2019,0.46000000834465,"2019-01-01"
"4523","KIN-00832",2013,0,"2013-01-01"
"4524","KIN-00832",2014,0,"2014-01-01"
"4525","KIN-00832",2015,1.48000001907349,"2015-09-30"
"4526","KIN-00832",2016,0,"2016-01-01"
"4527","KIN-00832",2017,0,"2017-01-01"
"4528","KIN-00832",2018,0.910000026226044,"2018-11-01"
"4529","KIN-00832",2019,0.46000000834465,"2019-01-01"
"4530","KIN-00841",2013,0,"2013-01-01"
"4531","KIN-00841",2014,0,"2014-01-01"
"4532","KIN-00841",2015,1.48000001907349,"2015-09-30"
"4533","KIN-00841",2016,0,"2016-01-01"
"4534","KIN-00841",2017,0,"2017-01-01"
"4535","KIN-00841",2018,0.910000026226044,"2018-11-01"
"4536","KIN-00841",2019,0.46000000834465,"2019-01-01"
"4537","KIN-00835",2013,0,"2013-01-01"
"4538","KIN-00835",2014,0,"2014-01-01"
"4539","KIN-00835",2015,1.48000001907349,"2015-09-30"
"4540","KIN-00835",2016,0,"2016-01-01"
"4541","KIN-00835",2017,0,"2017-01-01"
"4542","KIN-00835",2018,0.910000026226044,"2018-11-01"
"4543","KIN-00835",2019,0.46000000834465,"2019-01-01"
"4544","KIN-00868",2013,0,"2013-01-01"
"4545","KIN-00868",2014,0,"2014-01-01"
"4546","KIN-00868",2015,1.48000001907349,"2015-09-30"
"4547","KIN-00868",2016,0,"2016-01-01"
"4548","KIN-00868",2017,0,"2017-01-01"
"4549","KIN-00868",2018,0.910000026226044,"2018-11-01"
"4550","KIN-00868",2019,0.46000000834465,"2019-01-01"
"4551","KIN-00899",2013,0,"2013-01-01"
"4552","KIN-00899",2014,0,"2014-01-01"
"4553","KIN-00899",2015,1.78999996185303,"2015-09-30"
"4554","KIN-00899",2016,0,"2016-01-01"
"4555","KIN-00899",2017,0,"2017-01-01"
"4556","KIN-00899",2018,0.899999976158142,"2018-11-01"
"4557","KIN-00899",2019,0.46000000834465,"2019-01-01"
"4558","KIN-00815",2013,0,"2013-01-01"
"4559","KIN-00815",2014,0,"2014-01-01"
"4560","KIN-00815",2015,1.48000001907349,"2015-09-30"
"4561","KIN-00815",2016,0,"2016-01-01"
"4562","KIN-00815",2017,0,"2017-01-01"
"4563","KIN-00815",2018,0.910000026226044,"2018-11-01"
"4564","KIN-00815",2019,0.46000000834465,"2019-01-01"
"4565","KIN-00837",2013,0,"2013-01-01"
"4566","KIN-00837",2014,0,"2014-01-01"
"4567","KIN-00837",2015,1.48000001907349,"2015-09-30"
"4568","KIN-00837",2016,0,"2016-01-01"
"4569","KIN-00837",2017,0,"2017-01-01"
"4570","KIN-00837",2018,0.910000026226044,"2018-11-01"
"4571","KIN-00837",2019,0.46000000834465,"2019-01-01"
"4572","KIN-00838",2013,0,"2013-01-01"
"4573","KIN-00838",2014,0,"2014-01-01"
"4574","KIN-00838",2015,1.20000004768372,"2015-09-30"
"4575","KIN-00838",2016,0,"2016-01-01"
"4576","KIN-00838",2017,0,"2017-01-01"
"4577","KIN-00838",2018,0.910000026226044,"2018-11-01"
"4578","KIN-00838",2019,0.610000014305115,"2019-01-01"
"4579","KIN-00860",2013,0,"2013-01-01"
"4580","KIN-00860",2014,0,"2014-01-01"
"4581","KIN-00860",2015,1.49000000953674,"2015-09-30"
"4582","KIN-00860",2016,0,"2016-01-01"
"4583","KIN-00860",2017,0,"2017-01-01"
"4584","KIN-00860",2018,0.930000007152557,"2018-11-01"
"4585","KIN-00860",2019,0.469999998807907,"2019-01-01"
"4586","KIN-00871",2013,0,"2013-01-01"
"4587","KIN-00871",2014,0,"2014-01-01"
"4588","KIN-00871",2015,1.48000001907349,"2015-09-30"
"4589","KIN-00871",2016,0,"2016-01-01"
"4590","KIN-00871",2017,0,"2017-01-01"
"4591","KIN-00871",2018,0.910000026226044,"2018-11-01"
"4592","KIN-00871",2019,0.46000000834465,"2019-01-01"
"4593","KIN-00886",2013,0,"2013-01-01"
"4594","KIN-00886",2014,0,"2014-01-01"
"4595","KIN-00886",2015,1.48000001907349,"2015-09-30"
"4596","KIN-00886",2016,0,"2016-01-01"
"4597","KIN-00886",2017,0,"2017-01-01"
"4598","KIN-00886",2018,0.910000026226044,"2018-11-01"
"4599","KIN-00886",2019,0.46000000834465,"2019-01-01"
"4600","KIN-00821",2013,0,"2013-01-01"
"4601","KIN-00821",2014,0,"2014-01-01"
"4602","KIN-00821",2015,1.49000000953674,"2015-09-30"
"4603","KIN-00821",2016,0,"2016-01-01"
"4604","KIN-00821",2017,0,"2017-01-01"
"4605","KIN-00821",2018,0.930000007152557,"2018-11-01"
"4606","KIN-00821",2019,0.469999998807907,"2019-01-01"
"4607","KIN-00863",2013,0,"2013-01-01"
"4608","KIN-00863",2014,0,"2014-01-01"
"4609","KIN-00863",2015,1.20000004768372,"2015-09-30"
"4610","KIN-00863",2016,0,"2016-01-01"
"4611","KIN-00863",2017,0,"2017-01-01"
"4612","KIN-00863",2018,0.910000026226044,"2018-11-01"
"4613","KIN-00863",2019,0.610000014305115,"2019-01-01"
"4614","KIN-00865",2013,0,"2013-01-01"
"4615","KIN-00865",2014,0,"2014-01-01"
"4616","KIN-00865",2015,1.48000001907349,"2015-09-30"
"4617","KIN-00865",2016,0,"2016-01-01"
"4618","KIN-00865",2017,0,"2017-01-01"
"4619","KIN-00865",2018,0.889999985694885,"2018-11-01"
"4620","KIN-00865",2019,0.600000023841858,"2019-01-01"
"4621","KIN-00872",2013,0,"2013-01-01"
"4622","KIN-00872",2014,0,"2014-01-01"
"4623","KIN-00872",2015,1.78999996185303,"2015-09-30"
"4624","KIN-00872",2016,0,"2016-01-01"
"4625","KIN-00872",2017,0,"2017-01-01"
"4626","KIN-00872",2018,0.899999976158142,"2018-11-01"
"4627","KIN-00872",2019,0.46000000834465,"2019-01-01"
"4628","KIN-00855",2013,0,"2013-01-01"
"4629","KIN-00855",2014,0,"2014-01-01"
"4630","KIN-00855",2015,1.77999997138977,"2015-09-30"
"4631","KIN-00855",2016,0,"2016-01-01"
"4632","KIN-00855",2017,0,"2017-01-01"
"4633","KIN-00855",2018,0.879999995231628,"2018-11-01"
"4634","KIN-00855",2019,0.589999973773956,"2019-01-01"
"4635","KIN-00905",2013,0,"2013-01-01"
"4636","KIN-00905",2014,0,"2014-01-01"
"4637","KIN-00905",2015,1.77999997138977,"2015-09-30"
"4638","KIN-00905",2016,0,"2016-01-01"
"4639","KIN-00905",2017,0,"2017-01-01"
"4640","KIN-00905",2018,0.879999995231628,"2018-11-01"
"4641","KIN-00905",2019,0.589999973773956,"2019-01-01"
"4642","KIN-00862",2013,0,"2013-01-01"
"4643","KIN-00862",2014,0,"2014-01-01"
"4644","KIN-00862",2015,1.20000004768372,"2015-09-30"
"4645","KIN-00862",2016,0,"2016-01-01"
"4646","KIN-00862",2017,0,"2017-01-01"
"4647","KIN-00862",2018,0.910000026226044,"2018-11-01"
"4648","KIN-00862",2019,0.610000014305115,"2019-01-01"
"4649","KIN-05001",2013,0,"2013-01-01"
"4650","KIN-05001",2014,0,"2014-01-01"
"4651","KIN-05001",2015,1.20000004768372,"2015-09-30"
"4652","KIN-05001",2016,0,"2016-01-01"
"4653","KIN-05001",2017,0,"2017-01-01"
"4654","KIN-05001",2018,0.910000026226044,"2018-11-01"
"4655","KIN-05001",2019,0.610000014305115,"2019-01-01"
"4656","KIN-00901",2013,0,"2013-01-01"
"4657","KIN-00901",2014,0,"2014-01-01"
"4658","KIN-00901",2015,1.78999996185303,"2015-09-30"
"4659","KIN-00901",2016,0,"2016-01-01"
"4660","KIN-00901",2017,0,"2017-01-01"
"4661","KIN-00901",2018,1.01999998092651,"2018-11-01"
"4662","KIN-00901",2019,0.589999973773956,"2019-01-01"
"4663","KIN-00918",2013,0,"2013-01-01"
"4664","KIN-00918",2014,0,"2014-01-01"
"4665","KIN-00918",2015,1.78999996185303,"2015-09-30"
"4666","KIN-00918",2016,0,"2016-01-01"
"4667","KIN-00918",2017,0,"2017-01-01"
"4668","KIN-00918",2018,1.01999998092651,"2018-11-01"
"4669","KIN-00918",2019,0.589999973773956,"2019-01-01"
"4670","KIN-00892",2013,0,"2013-01-01"
"4671","KIN-00892",2014,0,"2014-01-01"
"4672","KIN-00892",2015,2.10999989509583,"2015-09-30"
"4673","KIN-00892",2016,0,"2016-01-01"
"4674","KIN-00892",2017,0,"2017-01-01"
"4675","KIN-00892",2018,0.870000004768372,"2018-11-01"
"4676","KIN-00892",2019,0.589999973773956,"2019-01-01"
"4677","KIN-00908",2013,0,"2013-01-01"
"4678","KIN-00908",2014,0,"2014-01-01"
"4679","KIN-00908",2015,2.10999989509583,"2015-09-30"
"4680","KIN-00908",2016,0,"2016-01-01"
"4681","KIN-00908",2017,0,"2017-01-01"
"4682","KIN-00908",2018,0.870000004768372,"2018-11-01"
"4683","KIN-00908",2019,0.589999973773956,"2019-01-01"
"4684","KIN-00915",2013,0,"2013-01-01"
"4685","KIN-00915",2014,0,"2014-01-01"
"4686","KIN-00915",2015,1.78999996185303,"2015-09-30"
"4687","KIN-00915",2016,0,"2016-01-01"
"4688","KIN-00915",2017,0,"2017-01-01"
"4689","KIN-00915",2018,1.01999998092651,"2018-11-01"
"4690","KIN-00915",2019,0.589999973773956,"2019-01-01"
"4691","KUR-04003",2013,1.82000005245209,"2013-09-16"
"4692","KUR-04003",2014,10.0600004196167,"2014-10-02"
"4693","KUR-04003",2015,6.88000011444092,"2015-09-22"
"4694","KUR-04003",2016,2.25,"2016-10-12"
"4695","KUR-04003",2017,1.49000000953674,"2017-09-30"
"4696","KUR-04003",2018,0,"2018-01-01"
"4697","KUR-04003",2019,13.3699998855591,"2019-09-26"
"4698","KUR-04010",2013,2.16000008583069,"2013-09-16"
"4699","KUR-04010",2014,10.289999961853,"2014-10-03"
"4700","KUR-04010",2015,7.1399998664856,"2015-09-24"
"4701","KUR-04010",2016,2.21000003814697,"2016-10-12"
"4702","KUR-04010",2017,1.77999997138977,"2017-09-30"
"4703","KUR-04010",2018,0,"2018-01-01"
"4704","KUR-04010",2019,13.539999961853,"2019-09-27"
"4705","KUR-04011",2013,1.82000005245209,"2013-09-16"
"4706","KUR-04011",2014,10.0600004196167,"2014-10-02"
"4707","KUR-04011",2015,6.88000011444092,"2015-09-22"
"4708","KUR-04011",2016,2.25,"2016-10-12"
"4709","KUR-04011",2017,1.49000000953674,"2017-09-30"
"4710","KUR-04011",2018,0,"2018-01-01"
"4711","KUR-04011",2019,13.3699998855591,"2019-09-26"
"4712","KUR-04002",2013,1.49000000953674,"2013-09-16"
"4713","KUR-04002",2014,10.6199998855591,"2014-10-03"
"4714","KUR-04002",2015,7.09999990463257,"2015-09-10"
"4715","KUR-04002",2016,2.15000009536743,"2016-10-12"
"4716","KUR-04002",2017,1.33000004291534,"2017-09-28"
"4717","KUR-04002",2018,0,"2018-01-01"
"4718","KUR-04002",2019,14.0900001525879,"2019-09-27"
"4719","KUR-04017",2013,1.79999995231628,"2013-09-16"
"4720","KUR-04017",2014,10.3000001907349,"2014-10-03"
"4721","KUR-04017",2015,6.8600001335144,"2015-09-07"
"4722","KUR-04017",2016,2.26999998092651,"2016-10-12"
"4723","KUR-04017",2017,1.17999994754791,"2017-09-29"
"4724","KUR-04017",2018,0,"2018-01-01"
"4725","KUR-04017",2019,13.6999998092651,"2019-09-27"
"4726","KUR-04016",2013,1.79999995231628,"2013-09-16"
"4727","KUR-04016",2014,10.3000001907349,"2014-10-03"
"4728","KUR-04016",2015,6.8600001335144,"2015-09-07"
